Method,Group,Value,Family,Outcome,Label,Direction,Threshold,Model,Fold
Impurity,Industry,0.03429159977211261,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Impurity,Geography,0.010778629134726972,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Income,0.3472554742690509,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Wealth,-0.0008041730699041904,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Education,0.0034508858371668006,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Demographics,0.010015257238090469,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Family / employment,-6.369587783411346e-05,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Occupation,0.0005073871823441989,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Industry,-0.00571966397619717,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Permutation,Geography,0.002429608722894294,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Income,0.6211207501504652,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Wealth,0.06665479944624307,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Education,0.03472725018252368,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Demographics,0.13901283207072804,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Family / employment,0.023481966521575262,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Occupation,0.03189476712980273,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Industry,0.06120447253200286,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
SHAP,Geography,0.0219031619666593,Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,5
Impurity,Income,0.5620122382120267,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Wealth,0.14065254323066737,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Education,0.03056876906589359,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Demographics,0.14044028187064442,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Family / employment,0.02872539589413777,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Occupation,0.03415948953811943,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Industry,0.0307449147588932,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Geography,0.03269636742961756,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Income,0.3004251457663181,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Wealth,-0.005333235239178574,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Education,0.0032743265760658002,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Demographics,0.006340890774006791,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Family / employment,-0.0027660062449553825,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Occupation,-0.0033791345369351355,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Industry,-0.0001985567428932855,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Permutation,Geography,0.0028929080989194833,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Income,0.5712219291478298,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Wealth,0.07902418597178183,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Education,0.03311331463654627,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Demographics,0.15164510452212276,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Family / employment,0.04536708110426815,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Occupation,0.04136470463304033,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Industry,0.042375132243684714,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
SHAP,Geography,0.03588854774072582,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,1
Impurity,Income,0.5582667997656027,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Wealth,0.13475123099578817,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Education,0.03052761394333616,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Demographics,0.1424896596295294,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Family / employment,0.024410542075908634,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Occupation,0.03265581403141844,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Industry,0.03545346177207859,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Geography,0.0414448777863379,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Income,0.3330606428138497,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Wealth,-0.012227839390043588,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Education,-0.001810063873034873,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Demographics,-0.0002578284570206923,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Family / employment,-0.0030804477934767314,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Occupation,-0.0007809350024975293,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Industry,-0.0020886576253490163,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Permutation,Geography,-0.004021991047581774,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Income,0.569892965841593,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Wealth,0.06663673698078894,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Education,0.03748089363213688,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Demographics,0.1548511159724296,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Family / employment,0.039405337071563164,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Occupation,0.03396666257690341,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Industry,0.04813027131998349,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
SHAP,Geography,0.04963601660460166,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,2
Impurity,Income,0.5601316051410847,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Wealth,0.12055866469028091,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Education,0.036206017319344155,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Demographics,0.1448927299864973,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Family / employment,0.025407574254208865,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Occupation,0.03709290946427501,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Industry,0.03295996544870234,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Geography,0.04275053369560668,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Income,0.3560293743182266,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Wealth,0.007810054976391767,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Education,-0.006383796225392957,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Demographics,0.010634810701982212,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Family / employment,-0.0029415829541318272,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Occupation,-0.004999395466777079,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Industry,-0.0041417671529640765,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Permutation,Geography,-0.011355641585718978,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Income,0.5416740159138157,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Wealth,0.050326274293679425,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Education,0.049862452114866535,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Demographics,0.18146131686184727,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Family / employment,0.03809893445827612,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Occupation,0.03157580726949715,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Industry,0.03425047029453076,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
SHAP,Geography,0.07275072879348707,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,3
Impurity,Income,0.5791583047481286,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Wealth,0.12003260005010395,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Education,0.0344187493548287,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Demographics,0.13051397128113154,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Family / employment,0.02860857628917585,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Occupation,0.03338003083160974,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Industry,0.035503911774001765,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Geography,0.03838385567101973,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Income,0.3018269635168068,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Wealth,0.008334651797584247,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Education,0.00205238765756553,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Demographics,0.010662847130094254,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Family / employment,0.001932167452829453,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Occupation,-1.119084272304116e-05,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Industry,-0.0021038765845151795,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Permutation,Geography,-0.0010798323686979417,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Income,0.6112027078407418,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Wealth,0.05872959928458574,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Education,0.039134465019777506,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Demographics,0.1353278889677852,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Family / employment,0.042130703704400384,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Occupation,0.024155046973354265,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Industry,0.04586938293107111,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
SHAP,Geography,0.04345020527828399,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,4
Impurity,Income,0.5831098510830017,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Wealth,0.1268337205509895,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Education,0.034520313496935635,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Demographics,0.13616211707261328,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Family / employment,0.026873486860069972,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Occupation,0.03444748148596635,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Industry,0.028186990981185024,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Geography,0.02986603846923866,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Income,0.3046945142772186,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Wealth,0.008460341339290123,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Education,0.003059352615275207,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Demographics,0.010313739565943558,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Family / employment,0.0023190241595158257,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Occupation,-0.0008009497733751702,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Industry,-0.00011245654440878994,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Permutation,Geography,0.005516207573927834,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Income,0.5865680003003582,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Wealth,0.06791484924193335,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Education,0.03915835581589108,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Demographics,0.16193315599268787,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Family / employment,0.04741994188663826,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Occupation,0.03507855233645058,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Industry,0.03184568120148317,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
SHAP,Geography,0.03008146322455751,Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,5
Impurity,Income,0.7091462924979179,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Wealth,0.091249251201935,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Education,0.02199406143765702,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Demographics,0.10446146727079188,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Family / employment,0.008534417830814107,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Occupation,0.026751829605364482,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Industry,0.025726249478669243,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Geography,0.012136430676850187,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Income,0.31388435923021807,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Wealth,-0.0010158242638264425,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Education,0.006068426719094994,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Demographics,0.018706401550175895,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Family / employment,-0.002564595806579484,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Occupation,-0.0019194016870928755,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Industry,0.004746553370420614,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Permutation,Geography,0.0015463106008762161,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Income,0.6325576629805176,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Wealth,0.0728875455876473,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Education,0.04670791492217963,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Demographics,0.09869815774109011,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Family / employment,0.010073031011942086,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Occupation,0.04683294187808364,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Industry,0.06028013535898226,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
SHAP,Geography,0.03196261051955751,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,1
Impurity,Income,0.6699933386106254,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Impurity,Wealth,0.0986540564205097,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Impurity,Education,0.02348647691186696,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Impurity,Demographics,0.11510822536889383,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Impurity,Family / employment,0.00447796947280579,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Impurity,Occupation,0.027275409243921585,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Impurity,Industry,0.027763147508641152,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Impurity,Geography,0.03324137646273548,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Permutation,Income,0.35146980687031654,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Permutation,Wealth,-0.015586529424916317,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Permutation,Education,-0.004115459851273068,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
Permutation,Demographics,0.0025115106691823595,Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,2
