Family,Outcome,Label,Direction,Threshold,Model,Method,Group,Value,FoldSD,Rank
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Occupation,0.0003241192527056912,0.009266148449681225,7.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,Permutation,Wealth,0.017494096253421923,0.016943570639332065,3.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Demographics,0.1717963025771168,0.017635753438016277,2.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Education,0.05441824334421369,0.016004379855342022,7.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Family / employment,0.10623497002958582,0.03816556182625994,4.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Geography,0.08674019480447412,0.027921053996772135,5.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Income,0.34017997401870603,0.044554108721540794,1.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Industry,0.04779932682922553,0.026014731877065978,8.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Occupation,0.057491934863275994,0.02283281977920225,6.0
Relative,DV3,Up 30 pp,Up,30,Random Forest,SHAP,Wealth,0.1353390535334021,0.03854220647652499,3.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Demographics,0.14830451516929782,0.028975289940480813,3.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Education,0.046450040506255195,0.021618676944322606,5.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Family / employment,0.03849673587318311,0.02339339281792443,6.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Geography,0.029720865790267885,0.0029414849718912253,8.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Income,0.37579160727778954,0.021641243662370007,1.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Industry,0.038080951271959686,0.012594556836015744,7.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Occupation,0.07546669227741062,0.024894467061039125,4.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Impurity,Wealth,0.24768859183383599,0.0076060484957057965,2.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Demographics,0.017703235999048775,0.024792055182266577,3.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Education,0.001119192320294484,0.019788710028695405,5.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Family / employment,0.0029542219505112343,0.005134503289968704,4.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Geography,-0.005152232736097371,0.006816301304006532,7.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Income,0.15050448804143374,0.018405681340486004,1.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Industry,-0.00661980547526866,0.006150890191664654,8.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Occupation,-0.003216461097322957,0.003919574311049005,6.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,Permutation,Wealth,0.049572919500667764,0.04302309351387928,2.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Demographics,0.1306211561783958,0.022485864737558914,3.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Education,0.09803003125640922,0.02700149996457935,4.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Family / employment,0.04188021941845527,0.026607871331627536,8.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Geography,0.04513789615305729,0.009902437772200045,7.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Income,0.3677993398188123,0.03264106715713457,1.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Industry,0.05856145576867239,0.012897980130139609,6.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Occupation,0.06805719548432737,0.014488657833607997,5.0
Relative,DV4,Up 40 pp,Up,40,Gradient Boosting,SHAP,Wealth,0.18991270592187043,0.017571348039139807,2.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Demographics,0.172399811628848,0.004843545458276267,3.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Education,0.06552081653040057,0.013577160971614785,5.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Family / employment,0.04863813386315567,0.015930134364419785,8.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Geography,0.0596581933516376,0.011360862595124997,7.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Income,0.3123453415316113,0.06661240338274765,1.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Industry,0.062758877025256,0.027712554851933427,6.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Occupation,0.07920719281184471,0.025120895883345182,4.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Impurity,Wealth,0.1994716332572462,0.021602502223004662,2.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Demographics,0.009138347925096156,0.03404619344738088,3.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Education,-0.0013826260199012743,0.01802116316896142,5.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Family / employment,0.004925353407705174,0.007520148498328307,4.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Geography,-0.005770509119411425,0.011900462604730518,8.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Income,0.14082549148097218,0.012936278642144803,1.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Industry,-0.0016016667236476879,0.005406459217178445,6.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Occupation,-0.0019961625208690095,0.010024744860238147,7.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,Permutation,Wealth,0.05389728553921149,0.052514634437556086,2.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Demographics,0.13288049049262626,0.019687351486707853,3.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Education,0.08367313310820687,0.027309034433413194,4.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Family / employment,0.07777034292564634,0.03410424775594132,5.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Geography,0.05159613190523691,0.017055584193709897,8.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Income,0.3121410279264958,0.062097377386118,1.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Industry,0.058452206878318515,0.020594119929422363,7.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Occupation,0.07556472555997243,0.021880605589765657,6.0
Relative,DV4,Up 40 pp,Up,40,Random Forest,SHAP,Wealth,0.20792194120349689,0.02941648084467228,2.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Demographics,0.1595748332617298,0.009460534253824858,2.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Education,0.03287136648673631,0.01245292480205232,6.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Family / employment,0.021219318704189218,0.017735601095034026,8.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Geography,0.02272369636988477,0.0073412366736596265,7.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Income,0.5296623822954889,0.028797893056132732,1.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Industry,0.06019648229152459,0.018097993084180912,4.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Occupation,0.04007169212011216,0.003646002171369308,5.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Impurity,Wealth,0.1336802284703343,0.04645826581407429,3.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Demographics,0.017455553522976685,0.008544686556922561,2.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Education,-0.0014892680429681327,0.0035722900808634562,7.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Family / employment,0.00016449953524146026,0.002371636559264133,4.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Geography,-0.0010750378612349866,0.0038166230242864525,6.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Income,0.18314188976481255,0.02260099497766619,1.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Industry,-0.002809952343090455,0.0037408770034165154,8.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Occupation,-0.0009925573919083962,0.004434338018399498,5.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,Permutation,Wealth,0.003502079838782081,0.009984999436048268,3.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Demographics,0.163190247850716,0.03123829362200948,2.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Education,0.07630111017106793,0.03362341228371651,5.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Family / employment,0.04061180577959948,0.03229373469039858,8.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Geography,0.04394222555601978,0.019402804855620293,7.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Income,0.43004641131899585,0.04643520675020455,1.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Industry,0.09981097482054992,0.03619972980372562,3.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Occupation,0.04882196728056504,0.0032236211365236646,6.0
Relative,DV5,Down 10 pp,Down,10,Gradient Boosting,SHAP,Wealth,0.09727525722248596,0.046353198122905497,4.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Demographics,0.1813113444282643,0.006387273122503373,3.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Education,0.04840000065468895,0.0017091476731965816,7.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Family / employment,0.02001940138657872,0.003860057533684971,8.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Geography,0.05012965414480495,0.0028447436715543927,4.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Income,0.41826606852453213,0.006433595546138821,1.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Industry,0.04923709551939794,0.004909564242901002,6.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Occupation,0.04973463872271189,0.0027103980119900653,5.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Impurity,Wealth,0.18290179661902117,0.006996453387138259,2.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Demographics,0.020180598038123145,0.013990227186604238,2.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Education,-0.0019483185872620312,0.003662015821214871,6.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Family / employment,-0.001617913695701537,0.003953762235954761,5.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Geography,-0.005510569516455704,0.004647566277869929,8.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Income,0.19670316600009327,0.02787044810777983,1.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Industry,-0.0020918323448046784,0.00101208616511855,7.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Occupation,0.0003534681754950697,0.0036033573065846944,4.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,Permutation,Wealth,0.005178458055499881,0.0068434140774163675,3.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Demographics,0.1817162213573149,0.01002374969278838,2.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Education,0.059735962296049314,0.011556834533105556,5.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Family / employment,0.028516352501000035,0.011669433381681011,8.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Geography,0.05314408827207566,0.01636373628223283,6.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Income,0.45769121661415485,0.014021551536118218,1.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Industry,0.06100804554600212,0.01192295623602978,4.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Occupation,0.05011931722250026,0.006918795005327959,7.0
Relative,DV5,Down 10 pp,Down,10,Random Forest,SHAP,Wealth,0.10806879619090282,0.025125309279859172,3.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Demographics,0.13624428910219355,0.023217901106648387,3.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Education,0.04371582014164777,0.020355798911667847,6.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Family / employment,0.011996114030173232,0.005373085364658122,8.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Geography,0.03020844472576938,0.011784388498781977,7.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Income,0.4731044003582234,0.07257509901504888,1.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Industry,0.07503038601481832,0.02413915237817564,4.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Occupation,0.05867432778321728,0.019523612130471924,5.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Impurity,Wealth,0.17102621784395705,0.020121310158541683,2.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Demographics,0.013556223954697596,0.0082247418896646,2.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Education,0.0038215255497167345,0.0058582000322104305,4.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Family / employment,-0.002254576666556045,0.0031707062482526187,6.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Geography,-0.0032548782335472468,0.0056208386826834406,8.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Income,0.19977158225492486,0.0257683501152488,1.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Industry,-0.002365821071067427,0.0021470832336809055,7.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Occupation,-0.0008568076162415604,0.002726108972857408,5.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,Permutation,Wealth,0.01339646147675124,0.005556103442743322,3.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Demographics,0.12860337397105873,0.016826750048670937,2.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Education,0.08641013340472639,0.03238583337677368,5.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Family / employment,0.01684367985323643,0.008258100469752247,8.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Geography,0.05143625917801307,0.021754053653057215,7.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Income,0.4265613097631423,0.04480456140687068,1.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Industry,0.11163660212703341,0.03855629983589889,3.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Occupation,0.07105050423560452,0.007536816269629439,6.0
Relative,DV6,Down 20 pp,Down,20,Gradient Boosting,SHAP,Wealth,0.10745813746718505,0.013236760091468866,4.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Demographics,0.1692467531694462,0.007775089164607458,3.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Education,0.05112101829288829,0.003502281901178085,6.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Family / employment,0.01655194031793699,0.004028098591752333,8.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Geography,0.056603070216875474,0.005092124650998015,4.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Income,0.40604372673630407,0.011547125876857623,1.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Industry,0.05083414957403749,0.0021209359972295806,7.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Occupation,0.05255735045940604,0.0031132742649935133,5.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Impurity,Wealth,0.19704199123310545,0.008755635925395683,2.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Demographics,0.014065212985200104,0.006756346087842404,3.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Education,0.0010299119641412602,0.0044899390385092774,5.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Family / employment,-0.0021785070916086114,0.0019477349351411377,7.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Geography,0.0017391727717730743,0.007700369149725448,4.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Income,0.20913421988375128,0.03493718551882787,1.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Industry,-0.002841293025957446,0.006215982879064127,8.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Occupation,0.00029872594038966697,0.003633655996407358,6.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,Permutation,Wealth,0.022625359283913883,0.013491666145363691,2.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Demographics,0.1379678209389143,0.021302510153711755,3.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Education,0.06743943898871178,0.013418049679376707,6.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Family / employment,0.01946499110494259,0.010634203215708982,8.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Geography,0.07055448202448207,0.017133630237453793,4.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Income,0.441462271211955,0.007236386589780574,1.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Industry,0.06969298357011112,0.005444834286631205,5.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Occupation,0.05092735913098453,0.0011987907543483365,7.0
Relative,DV6,Down 20 pp,Down,20,Random Forest,SHAP,Wealth,0.1424906530298986,0.02034198802570143,2.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Demographics,0.13578136791059414,0.035618408922389114,3.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Education,0.032912650786865526,0.009738167470315197,7.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Family / employment,0.010649792976357791,0.006627991462043337,8.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Geography,0.03755076066859477,0.00569313021413104,6.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Income,0.4575412723057002,0.043447919417194295,1.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Industry,0.06365111818661366,0.006203037776342964,4.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Occupation,0.05054775529704518,0.012671656291445677,5.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Impurity,Wealth,0.21136528186822873,0.019208483651222685,2.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Demographics,0.003426619945228045,0.009980665446639982,4.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Education,-0.0005207593928824895,0.009248706396965891,6.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Family / employment,-0.00180633655951171,0.0036737557446010994,7.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Geography,0.0009816799575780744,0.0072190989483368615,5.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Income,0.16477343912072676,0.032187455936037064,1.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Industry,0.003640777882641913,0.004395644591577932,3.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Occupation,-0.004415760869205254,0.007806922650648415,8.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,Permutation,Wealth,0.013260643934352603,0.015864160685357127,2.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Demographics,0.10327772657432455,0.030618601645077605,3.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Education,0.07641987034901924,0.03487703965555157,6.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Family / employment,0.014171988662863594,0.00944070336498351,8.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Geography,0.08488029194635405,0.025835683123800114,5.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Income,0.44682777200267065,0.033038820700170515,1.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Industry,0.09989496065579709,0.007990204839562717,4.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Occupation,0.0590279266499095,0.023337394746993815,7.0
Relative,DV7,Down 30 pp,Down,30,Gradient Boosting,SHAP,Wealth,0.11549946315906127,0.03575344477833589,2.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Demographics,0.15002096192165598,0.010056292645840325,3.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Education,0.05191325515489788,0.006173270574042794,7.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Family / employment,0.014575431444743828,0.006033094728679787,8.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Geography,0.05784040718921481,0.007026657090358466,6.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Income,0.3982238382196889,0.030241361846177924,1.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Industry,0.07087144962277271,0.01489380640431112,4.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Occupation,0.06310011797229005,0.012841431598682647,5.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Impurity,Wealth,0.19345453847473595,0.014450963570127791,2.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Demographics,0.013283210283027602,0.021504118429703668,2.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Education,-0.002166053939602294,0.0054292243613786794,6.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Family / employment,-0.0027031855638158255,0.004800726711331529,7.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Geography,0.002367028075145705,0.0040802897102719315,5.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Income,0.17149499881347222,0.031239793557134903,1.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Industry,0.006471875327293972,0.007592327074902304,4.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Occupation,-0.0081591007578226,0.007344377370538523,8.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,Permutation,Wealth,0.011476205989966853,0.0049085506619720425,3.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Demographics,0.10762995603558931,0.00886821086684089,3.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Education,0.07116465616596206,0.019520627502277326,6.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Family / employment,0.02403918733455406,0.010411604525340463,8.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Geography,0.09620443445144666,0.010664025123399192,4.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Income,0.41172685259642555,0.036294200947327084,1.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Industry,0.09601996978323592,0.025279973054586104,5.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Occupation,0.0698376636132936,0.019435837787435534,7.0
Relative,DV7,Down 30 pp,Down,30,Random Forest,SHAP,Wealth,0.12337728001949277,0.032678441449839446,2.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Demographics,0.13698821059014107,0.02311054581767228,3.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Education,0.031943463757915194,0.010296744513399483,7.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Family / employment,0.008138447640011839,0.0031258317719354565,8.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Geography,0.05167508792027845,0.012024643801031465,5.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Income,0.3835969420054285,0.01828885137636102,1.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Industry,0.09832682790208723,0.015893389148637426,4.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Occupation,0.04985646157231218,0.010757000968449306,6.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Impurity,Wealth,0.23947455861182557,0.03934077282777207,2.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Demographics,0.012197644950610608,0.00993809164480999,3.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Education,0.0012694433571991248,0.003632566789355796,6.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Family / employment,-0.0005050782076005145,0.002258352441529361,7.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Geography,0.002304459573450873,0.008563721626121498,5.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Income,0.1513488293539254,0.05233664394561664,1.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Industry,0.02904941249107325,0.013765630657894589,2.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Occupation,-0.0031376360401622837,0.005943179323985441,8.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,Permutation,Wealth,0.006242966347430056,0.013962807130654706,4.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Demographics,0.09734397922493916,0.009413245733603571,5.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Education,0.05220904604091697,0.012248751593923283,7.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Family / employment,0.008114803118987258,0.0027090947408317453,8.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Geography,0.12215220511285159,0.02468859884723443,4.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Income,0.3558015928002118,0.025754853669392095,1.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Industry,0.15667353596995717,0.029107277781181228,2.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Occupation,0.0739016048246238,0.014231381155780005,6.0
Relative,DV8,Down 40 pp,Down,40,Gradient Boosting,SHAP,Wealth,0.13380323290751223,0.040131312742614465,3.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Demographics,0.1593318388382412,0.013940590089179975,3.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Education,0.05314763752191476,0.008600846742977359,7.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Family / employment,0.012820974480407999,0.005052273615927137,8.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Geography,0.07379656430479617,0.013046966883317353,5.0
Relative,DV8,Down 40 pp,Down,40,Random Forest,Impurity,Income,0.3451417393338601,0.040326526701909664,1.0
